"x" "y" "sim1" "sim2" "sim3" "sim4"
"1615" 190362.5 315487.5 0.0120109422132373 -0.0155196338891983 0.269664078950882 -0.168872594833374
"1616" 190387.5 315487.5 0.0432047545909882 -0.101214200258255 -0.028470603749156 -0.00988211389631033
"1617" 190412.5 315487.5 0.137539818882942 0.0817712843418121 -0.0210587084293365 0.107659116387367
"1618" 190437.5 315487.5 -0.0733935981988907 0.151786595582962 -0.127403363585472 -0.195628255605698
"1619" 190462.5 315487.5 0.150563299655914 -0.0785531923174858 0.186090499162674 0.132622897624969
"1620" 190487.5 315487.5 0.364258378744125 0.0730549991130829 0.178327679634094 -0.0687040984630585
"1621" 190512.5 315487.5 0.0776261687278748 0.179366052150726 0.0561849027872086 -0.1302600055933
"1622" 190537.5 315487.5 0.0356369651854038 0.200473889708519 0.230744361877441 0.145102977752686
"1623" 190562.5 315487.5 0.295883506536484 0.160604864358902 0.00652148108929396 0.227765008807182
"1624" 190587.5 315487.5 -0.189799278974533 0.205036103725433 0.145702883601189 -0.142318338155746
"1625" 190612.5 315487.5 -0.0391858145594597 -0.122565850615501 -0.0873314589262009 -0.104160316288471
"1626" 190637.5 315487.5 0.0513922944664955 0.216678261756897 0.101176679134369 0.0331054478883743
"1627" 190662.5 315487.5 0.285353183746338 0.0885380208492279 0.114011034369469 0.0108236605301499
"1628" 190687.5 315487.5 -0.100550577044487 -0.0393321178853512 0.119801461696625 -0.0923527628183365
"1629" 190712.5 315487.5 -0.00772157870233059 0.0582611039280891 -0.0318480804562569 -0.17877285182476
"1630" 190737.5 315487.5 0.23559196293354 0.063087061047554 0.224510222673416 0.0135496472939849
"1631" 190762.5 315487.5 -0.12717317044735 -0.075212225317955 0.062994547188282 0.0594926327466965
"1632" 190787.5 315487.5 0.0594191290438175 -0.0216465853154659 -0.116760291159153 -0.123812802135944
"1633" 190812.5 315487.5 0.126748397946358 -0.0443519800901413 0.102966904640198 -0.117502689361572
"1634" 190837.5 315487.5 -0.288092076778412 0.0270471442490816 0.0371203385293484 0.264994293451309
"1692" 190287.5 315462.5 -0.297872692346573 -0.226449564099312 -0.0496652089059353 0.106225624680519
"1693" 190312.5 315462.5 -0.136907741427422 -0.168631941080093 -0.1703010648489 0.023154566064477
"1694" 190337.5 315462.5 0.0270056072622538 -0.236161485314369 -0.283014684915543 -0.101687863469124
"1695" 190362.5 315462.5 -0.160874575376511 -0.360723674297333 -0.210749670863152 -0.144710019230843
"1696" 190387.5 315462.5 -0.0765260085463524 0.040304534137249 0.245563745498657 -0.0119916666299105
"1697" 190412.5 315462.5 -0.0774587616324425 0.176609620451927 0.186886146664619 0.261413753032684
"1698" 190437.5 315462.5 0.195470556616783 -0.0162098798900843 0.111420415341854 -0.0702106952667236
"1699" 190462.5 315462.5 -0.00133025762625039 -0.239336878061295 -0.279871374368668 -0.170898661017418
"1700" 190487.5 315462.5 0.271063953638077 -0.0326837636530399 -0.157296910881996 0.112748615443707
"1701" 190512.5 315462.5 0.156937405467033 0.057446114718914 0.137524917721748 -0.136994689702988
"1702" 190537.5 315462.5 0.0348169058561325 -0.228426873683929 0.135780438780785 -0.120510689914227
"1703" 190562.5 315462.5 0.191377893090248 -0.154585346579552 0.0701935291290283 0.0035555197391659
"1704" 190587.5 315462.5 -0.0445745177567005 -0.117401823401451 -0.0877170264720917 0.11237296462059
"1705" 190612.5 315462.5 0.00882380641996861 0.145543202757835 -0.21385146677494 -0.244950011372566
"1706" 190637.5 315462.5 -0.290443927049637 -0.191436097025871 0.10878387093544 0.151833757758141
"1707" 190662.5 315462.5 0.229183867573738 0.0402684137225151 -0.0837033092975616 0.129142731428146
"1708" 190687.5 315462.5 0.0846834927797318 0.144609317183495 0.168561443686485 -0.111139252781868
"1709" 190712.5 315462.5 -0.0317076593637466 0.246356502175331 0.253045111894608 -0.131555214524269
"1710" 190737.5 315462.5 0.0803342908620834 -0.36426568031311 -0.253351897001266 -0.100627116858959
"1711" 190762.5 315462.5 -0.0728441178798676 -0.144618451595306 -0.0127156861126423 0.224922761321068
"1712" 190787.5 315462.5 0.0934905707836151 0.315390706062317 0.0543792992830276 0.153970077633858
"1713" 190812.5 315462.5 -0.213206335902214 0.154833346605301 0.173723742365837 0.00363342370837927
"1714" 190837.5 315462.5 -0.0148246483877301 0.192649438977242 -0.0478396229445934 -0.078434631228447
"1715" 190862.5 315462.5 0.0196030475199223 -0.0680152177810669 -0.24134224653244 0.0549071803689003
"1716" 190887.5 315462.5 -0.131686091423035 -0.0729396492242813 0.092909000813961 -0.0587904676795006
"1774" 190337.5 315437.5 0.217648908495903 -0.0256531462073326 -0.0105317207053304 0.268502801656723
"1775" 190362.5 315437.5 -0.444681167602539 -0.297198385000229 0.0736133605241776 -0.120658241212368
"1776" 190387.5 315437.5 -0.0758548751473427 0.102647542953491 0.0376554057002068 -0.338710397481918
"1777" 190412.5 315437.5 -0.088679313659668 -0.148351341485977 -0.0898875147104263 -0.0957004204392433
"1778" 190437.5 315437.5 0.0919385626912117 -0.0804750025272369 0.0177788268774748 -0.0711317881941795
"1779" 190462.5 315437.5 -0.240753188729286 -0.0707594156265259 -0.234487131237984 0.0481702648103237
"1780" 190487.5 315437.5 -0.0687449872493744 -0.230450227856636 0.148851975798607 -0.0224768742918968
"1781" 190512.5 315437.5 -0.202475324273109 -0.20484359562397 0.160833224654198 0.22036050260067
"1782" 190537.5 315437.5 -0.402400851249695 0.057197742164135 0.134222224354744 0.0809041932225227
"1783" 190562.5 315437.5 0.150586634874344 0.129701659083366 -0.216670796275139 0.229791045188904
"1784" 190587.5 315437.5 -0.320531010627747 0.357606887817383 -0.0566986277699471 0.212889403104782
"1785" 190612.5 315437.5 0.189221054315567 0.121316075325012 -0.0222697146236897 -0.0775287002325058
"1786" 190637.5 315437.5 -0.19016607105732 -0.113329045474529 0.153266504406929 0.152435630559921
"1787" 190662.5 315437.5 0.060263030230999 0.19719597697258 0.23396010696888 0.123717680573463
"1788" 190687.5 315437.5 0.143168896436691 0.0243376567959785 -0.269310086965561 0.00649483688175678
"1789" 190712.5 315437.5 -0.198723495006561 0.0345284566283226 0.178456410765648 0.231102764606476
"1790" 190737.5 315437.5 0.00799703411757946 -0.0948077738285065 -0.10838583111763 0.164813980460167
"1791" 190762.5 315437.5 0.0963761582970619 0.233849987387657 -0.0722038000822067 0.0714209750294685
"1792" 190787.5 315437.5 -0.04225954413414 0.0532682985067368 -0.165301591157913 -0.00544074829667807
"1793" 190812.5 315437.5 -0.216376736760139 0.120449252426624 0.132167309522629 0.0741674229502678
"1794" 190837.5 315437.5 -0.00546459574252367 0.0196929555386305 -0.0101262778043747 0.0398937948048115
"1795" 190862.5 315437.5 0.000233388389460742 0.126963093876839 0.0201580319553614 -0.219158232212067
"1796" 190887.5 315437.5 -0.0338350161910057 -0.104579471051693 -0.140081599354744 0.153459757566452
"1797" 190912.5 315437.5 -0.306455165147781 0.123953983187675 0.081381544470787 0.0919941440224648
"1798" 190937.5 315437.5 -0.0534609742462635 -0.0962155982851982 -0.0366316437721252 0.167547658085823
"1854" 190337.5 315412.5 -0.0709385052323341 0.0438732393085957 0.209107130765915 -0.191564917564392
"1855" 190362.5 315412.5 -0.412683427333832 0.0291299298405647 0.161112606525421 -0.277969568967819
"1856" 190387.5 315412.5 0.0753389075398445 0.194870844483376 0.052961889654398 -0.107437543570995
"1857" 190412.5 315412.5 -0.0622903183102608 0.0609152913093567 0.0654738396406174 -0.109105043113232
"1858" 190437.5 315412.5 -0.0583958365023136 -0.0897060707211494 0.18529899418354 -0.133962586522102
"1859" 190462.5 315412.5 0.000729742110706866 -0.115294679999352 -0.234675273299217 -0.0264263357967138
"1860" 190487.5 315412.5 0.0965704768896103 0.18012723326683 0.0404189415276051 0.0529188998043537
"1861" 190512.5 315412.5 -0.37106391787529 0.013831471092999 0.0219997335225344 0.120069965720177
"1862" 190537.5 315412.5 -0.160222426056862 0.0805640444159508 -0.204592168331146 -0.126483902335167
"1863" 190562.5 315412.5 -0.0856862217187881 -0.0782756060361862 0.0348724201321602 -0.102723628282547
"1864" 190587.5 315412.5 -0.0893432199954987 -0.17193940281868 -0.00358299096114933 0.0697235465049744
"1865" 190612.5 315412.5 0.0676628947257996 0.052154865115881 0.0085403174161911 0.0186677370220423
"1866" 190637.5 315412.5 -0.101008921861649 -0.00808471068739891 -0.353003025054932 0.106935262680054
"1867" 190662.5 315412.5 -0.0913211479783058 0.0610146559774876 0.246571943163872 -0.00655399775132537
"1868" 190687.5 315412.5 0.0244514308869839 -0.0645685419440269 -0.189911365509033 0.169171899557114
"1869" 190712.5 315412.5 0.256719440221786 0.243940681219101 -0.150713831186295 -0.0664719566702843
"1870" 190737.5 315412.5 0.136097252368927 -0.0530417114496231 -0.126913115382195 -0.176616236567497
"1871" 190762.5 315412.5 -0.361020386219025 -0.0761458948254585 -0.1563381254673 -0.338588625192642
"1872" 190787.5 315412.5 0.0370386615395546 0.0231011435389519 0.121812604367733 0.0749650895595551
"1873" 190812.5 315412.5 0.258452653884888 -0.0349207781255245 0.0550224855542183 -0.0574762560427189
"1874" 190837.5 315412.5 -0.0645508468151093 -0.216736257076263 -0.0620622895658016 -0.054448876529932
"1875" 190862.5 315412.5 0.228144511580467 0.00250077317468822 0.219114944338799 0.118255078792572
"1876" 190887.5 315412.5 -0.307620942592621 -0.231147453188896 -0.240942552685738 -0.249714061617851
"1877" 190912.5 315412.5 0.0341417007148266 0.285620480775833 0.216733396053314 0.0122067611664534
"1878" 190937.5 315412.5 -0.0695537179708481 0.0634515732526779 -0.124278649687767 -0.0464305132627487
"1935" 190362.5 315387.5 0.163539528846741 -0.237020462751389 0.21067501604557 0.0532744228839874
"1936" 190387.5 315387.5 0.255297720432281 -0.148431152105331 0.0166399143636227 -0.0282112769782543
"1937" 190412.5 315387.5 0.271086633205414 -0.313081711530685 -0.0920611247420311 0.141132935881615
"1938" 190437.5 315387.5 0.197905868291855 0.0566135942935944 0.0170026775449514 -0.0781429409980774
"1939" 190462.5 315387.5 0.193315252661705 -0.213090837001801 -0.356059521436691 0.0735995844006538
"1940" 190487.5 315387.5 -0.190881684422493 0.0272562559694052 0.414671421051025 0.0697711482644081
"1941" 190512.5 315387.5 0.00768044218420982 0.115188807249069 0.336782544851303 -0.360880076885223
"1942" 190537.5 315387.5 0.136766090989113 -0.0374350696802139 0.0531675964593887 0.280262976884842
"1943" 190562.5 315387.5 0.0859139114618301 -0.377481311559677 -0.0272306613624096 0.0338993594050407
"1944" 190587.5 315387.5 0.14765565097332 0.273230165243149 -0.124832920730114 0.0122778620570898
"1945" 190612.5 315387.5 -0.107307128608227 0.0479398891329765 0.115804605185986 0.348350554704666
"1946" 190637.5 315387.5 0.289622336626053 0.304051548242569 0.041021965444088 0.113360472023487
"1947" 190662.5 315387.5 -0.0338788814842701 -0.477497458457947 -0.200561746954918 -0.107174873352051
"1948" 190687.5 315387.5 -0.0156750772148371 -0.484562337398529 -0.223072052001953 -0.0831601023674011
"1949" 190712.5 315387.5 -0.265398234128952 0.0978412702679634 0.0202314723283052 0.255494505167007
"1950" 190737.5 315387.5 -0.0156645234674215 -0.080474853515625 0.0488829202950001 0.0979386940598488
"1951" 190762.5 315387.5 0.392127215862274 -0.028074212372303 0.12497927993536 -0.135532453656197
"1952" 190787.5 315387.5 0.064969390630722 -0.00577996345236897 -0.218621134757996 -0.214867234230042
"1953" 190812.5 315387.5 -0.21946981549263 0.251857757568359 -0.00626784516498446 0.230338752269745
"1954" 190837.5 315387.5 -0.328507661819458 -0.40798220038414 -0.306858032941818 0.0994773954153061
"1955" 190862.5 315387.5 0.0544213764369488 0.122802078723907 0.151137322187424 0.0749286934733391
"1956" 190887.5 315387.5 0.316427081823349 -0.0608544126152992 0.175826400518417 -0.268064081668854
"1957" 190912.5 315387.5 0.283387780189514 0.113218106329441 0.200862050056458 0.0280243866145611
"1958" 190937.5 315387.5 0.149061739444733 -0.217711716890335 0.0980598330497742 0.246990740299225
"2015" 190362.5 315362.5 -0.034780353307724 0.109596401453018 0.133035331964493 -0.0766605362296104
"2016" 190387.5 315362.5 -0.103523515164852 -0.195350006222725 0.13040229678154 -0.216149270534515
"2017" 190412.5 315362.5 0.0421663783490658 -0.111019782721996 -0.137506291270256 0.104131355881691
"2018" 190437.5 315362.5 -0.157422170042992 -0.291022747755051 -0.0253262277692556 0.0660815760493279
"2019" 190462.5 315362.5 -0.0257131773978472 -0.0921929404139519 0.397441446781158 0.447942495346069
"2020" 190487.5 315362.5 -0.177193447947502 0.125731408596039 -0.04417534917593 0.197428449988365
"2021" 190512.5 315362.5 0.0240205843001604 0.286963313817978 0.172351703047752 0.0577073618769646
"2022" 190537.5 315362.5 0.182991594076157 -0.209921598434448 -0.141781538724899 0.21049477159977
"2023" 190562.5 315362.5 0.0966963544487953 0.184937804937363 -0.00458602048456669 0.380199372768402
"2024" 190587.5 315362.5 0.0547512657940388 -0.000418489828007296 0.0161427333950996 -0.0107235927134752
"2025" 190612.5 315362.5 -0.159109264612198 -0.0978744477033615 0.0646702945232391 -0.153247967362404
"2026" 190637.5 315362.5 0.0856872797012329 0.0241981409490108 -0.103524975478649 -0.256606489419937
"2027" 190662.5 315362.5 -0.0349587686359882 0.0826116427779198 0.180388674139977 0.0947005897760391
"2028" 190687.5 315362.5 -0.143039703369141 0.106738179922104 0.0530422069132328 0.0374315194785595
"2029" 190712.5 315362.5 0.00718181720003486 0.0209025032818317 -0.104055128991604 0.0508699044585228
"2030" 190737.5 315362.5 0.206004470586777 -0.174480840563774 -0.233590319752693 0.119987629354
"2031" 190762.5 315362.5 -0.0625080764293671 0.0387060008943081 0.0104324948042631 0.0109659256413579
"2032" 190787.5 315362.5 -0.00133906828705221 0.329553157091141 -0.102570056915283 -0.184577107429504
"2033" 190812.5 315362.5 0.0978884249925613 -0.124488264322281 -0.376892030239105 -0.0404163412749767
"2034" 190837.5 315362.5 -0.0239223390817642 -0.000916433753445745 0.0378626212477684 -0.27884766459465
"2035" 190862.5 315362.5 0.00735571468248963 -0.13631072640419 0.0504444278776646 -0.0484608262777328
"2036" 190887.5 315362.5 0.128680244088173 0.142135977745056 -0.232203647494316 -0.0530250146985054
"2037" 190912.5 315362.5 0.0566176287829876 -0.274348318576813 0.0195759143680334 -0.184219539165497
"2038" 190937.5 315362.5 -0.0526487417519093 -0.101316638290882 -0.062713235616684 0.160876840353012
"2095" 190362.5 315337.5 -0.0665649846196175 -0.282563358545303 -0.043993666768074 -0.0507886186242104
"2096" 190387.5 315337.5 0.149159327149391 0.0220063887536526 0.264094442129135 0.137491405010223
"2097" 190412.5 315337.5 0.0961828082799911 0.325811147689819 0.012605169788003 0.0504599958658218
"2098" 190437.5 315337.5 0.00227627158164978 -0.173887297511101 -0.288568705320358 0.040831271559
"2099" 190462.5 315337.5 0.0303213577717543 0.0831906571984291 -0.020365109667182 -0.101020134985447
"2100" 190487.5 315337.5 -0.140229731798172 -0.17430092394352 -0.244128197431564 -0.0161564946174622
"2101" 190512.5 315337.5 -0.118629232048988 0.173903584480286 -0.109199188649654 -0.0012384100118652
"2102" 190537.5 315337.5 -0.0185708850622177 -0.0694976598024368 0.183639243245125 0.146871834993362
"2103" 190562.5 315337.5 -0.144828617572784 -0.00396861508488655 0.431935638189316 -0.0380169972777367
"2104" 190587.5 315337.5 0.194970726966858 -0.159976318478584 -0.0732470899820328 -0.018301285803318
"2105" 190612.5 315337.5 -0.120032481849194 0.124812163412571 0.0189550369977951 -0.0450259782373905
"2106" 190637.5 315337.5 0.269458770751953 0.122821241617203 0.0477055124938488 0.000446712190750986
"2107" 190662.5 315337.5 0.214873626828194 -0.0725757777690887 0.00164491671603173 -0.152597442269325
"2108" 190687.5 315337.5 0.0242906659841537 -0.031886663287878 0.0325002893805504 0.0473324991762638
"2109" 190712.5 315337.5 -0.0203176867216825 0.185955226421356 -0.24164043366909 -0.0301978457719088
"2110" 190737.5 315337.5 -0.0717992857098579 0.163896471261978 0.0889964252710342 0.0211848150938749
"2111" 190762.5 315337.5 -0.0254192408174276 0.166427105665207 0.0925247967243195 -0.149132758378983
"2112" 190787.5 315337.5 -0.180760055780411 -0.20174078643322 0.121011756360531 -0.0930723249912262
"2113" 190812.5 315337.5 0.0330434590578079 0.00800330564379692 -0.140697509050369 0.0316475331783295
"2114" 190837.5 315337.5 0.193474382162094 -0.323281437158585 -0.136185437440872 -0.112203925848007
"2115" 190862.5 315337.5 -0.138071969151497 -0.0149899013340473 0.0908838212490082 0.227123022079468
"2116" 190887.5 315337.5 0.217624947428703 -0.0674490705132484 -0.247456282377243 0.0521354079246521
"2117" 190912.5 315337.5 0.167752489447594 -0.131075039505959 -0.135881006717682 0.0835416093468666
"2118" 190937.5 315337.5 -0.188195496797562 -0.24340757727623 0.0629167407751083 -0.0439832285046577
"2175" 190362.5 315312.5 -0.0465644337236881 0.0446984060108662 0.0139178410172462 0.0176023300737143
"2176" 190387.5 315312.5 -0.226763263344765 -0.231650978326797 0.0224392879754305 -0.00581577233970165
"2177" 190412.5 315312.5 -0.171494498848915 -0.17163872718811 0.123211614787579 0.158621728420258
"2178" 190437.5 315312.5 -0.245155900716782 0.0691585540771484 -0.0569096133112907 0.078020416200161
"2179" 190462.5 315312.5 -0.0259091481566429 0.0386710055172443 0.0952541530132294 -0.137479290366173
"2180" 190487.5 315312.5 -0.215427234768867 0.0760916322469711 0.128739386796951 0.137031748890877
"2181" 190512.5 315312.5 0.210605472326279 0.144250720739365 -0.0335211157798767 0.0485793836414814
"2182" 190537.5 315312.5 -0.114132307469845 -0.269868463277817 -0.165668323636055 0.365961819887161
"2183" 190562.5 315312.5 0.00331679522059858 -0.146618947386742 0.065388523042202 0.263064295053482
"2184" 190587.5 315312.5 0.17925800383091 0.206153869628906 0.0425170622766018 0.00984451733529568
"2185" 190612.5 315312.5 0.0736061260104179 0.195321798324585 0.0994431152939796 -0.0744935423135757
"2186" 190637.5 315312.5 -0.0905735045671463 0.0398908481001854 -0.00594509346410632 0.126907661557198
"2187" 190662.5 315312.5 0.208189025521278 0.140407964587212 -0.27565997838974 0.0466370992362499
"2188" 190687.5 315312.5 -0.0945670008659363 0.0425801947712898 -0.138638019561768 0.0280842296779156
"2189" 190712.5 315312.5 -0.193432971835136 0.298419862985611 -0.0658932700753212 -0.00954734347760677
"2190" 190737.5 315312.5 -0.0439832098782063 0.0375041849911213 0.42513632774353 0.149270787835121
"2191" 190762.5 315312.5 -0.27671229839325 0.106654442846775 -0.244346842169762 -0.0920474529266357
